P_1,P_2,P_3,P_4,P_5,disp1,disp2,disp3,disp4,disp5,feat1,feat2,feat3,feat4,feat5
0.0516508174624974,0.03870351006899525,0.04270643900000331,0.03668183737499532,0.02550375093750003,0,0,0,1,0,0,0,1,0,0
0.05025753742499639,0.04192630235695169,0.03558851699999525,0.0354874364999947,0.020501167500003886,0,0,0,1,0,0,0,0,1,0
0.04679365687499387,0.04768682814438185,0.04269282400000329,0.04360858937499891,0.022981423125001975,0,0,0,0,1,0,0,0,0,1
0.04570721664999308,0.04561010904973612,0.04124418800000165,0.03959246474999683,0.024704379375000647,1,0,0,0,0,1,0,0,0,0
0.05090303747499686,0.046682936963775096,0.03328485899999264,0.034354881624994116,0.02716460062499875,0,1,0,0,0,0,0,1,0,0
0.05207584742499771,0.0416203956023462,0.04138578400000181,0.031030659124992394,0.022797106875002117,0,0,1,0,0,0,0,0,1,0
0.053978254262499095,0.048238322011839634,0.030659886999989665,0.04566883424999998,0.02575017374999984,0,0,0,1,0,0,0,0,1,0
0.04716641042499414,0.05109057935759787,0.034632743999994164,0.02994448874999183,0.01864197750000532,0,0,0,0,1,0,0,0,1,0
0.05153490019999732,0.04022011820450416,0.033080633999992407,0.029194605999991442,0.02455612500000076,0,0,0,0,1,0,0,0,0,1
0.049259739812495665,0.0428871080791633,0.03741837299999732,0.03853721737499628,0.019799964375004427,0,0,0,1,0,0,0,0,1,0
0.05379187748749896,0.051779946691920105,0.04199845900000251,0.027710301999990673,0.02232429562500248,0,0,0,1,0,0,0,0,1,0
0.048336947487494994,0.050689884594523074,0.031738194999990886,0.03353155674999369,0.018077008125005754,0,0,0,1,0,1,0,0,0,0
0.047059584712494065,0.05873393967689563,0.031588429999990716,0.034505631249994194,0.025165170000000292,1,0,0,0,0,0,0,1,0,0
0.05560564171250028,0.044438184581388325,0.03198598799999117,0.04650375525000041,0.02194764937500277,1,0,0,0,0,0,0,0,0,1
0.051789463599997504,0.05344304538597249,0.0311309659999902,0.0459007567500001,0.0200924662500042,0,0,0,1,0,0,0,1,0,0
0.05254178936249805,0.03904819373615637,0.03928362799999943,0.03737373949999568,0.025800259687499803,1,0,0,0,0,0,1,0,0,0
0.046177704362493424,0.05626514291085413,0.03830334799999832,0.030222795749991975,0.01913482312500494,1,0,0,0,0,0,0,0,1,0
0.045104901462492644,0.04127571193518508,0.03611405599999584,0.03774095012499587,0.01735577062500631,1,0,0,0,0,1,0,0,0,0
0.04584131701249318,0.03824249566416726,0.03980372100000002,0.03729256662499564,0.020607349687503804,0,0,0,1,0,0,0,1,0,0
0.04537310218749284,0.059186336990044594,0.041432075000001865,0.036859644624995413,0.025611936562499948,0,0,0,1,0,0,0,0,1,0
0.047114134012494105,0.04247348767856996,0.032928145999992234,0.04605537175000018,0.024950802187500457,1,0,0,0,0,0,1,0,0,0
0.05067120294999669,0.0508837691573012,0.03337471799999274,0.0323951364999931,0.02475446531250061,0,0,0,1,0,1,0,0,0,0
0.048846074287495364,0.05879856786448834,0.04291066400000354,0.03379053687499382,0.018842321250005165,0,0,0,1,0,0,1,0,0,0
0.05021435256249636,0.04105597609736987,0.031577537999990704,0.04447056799999936,0.02184547406250285,0,0,0,1,0,1,0,0,0,0
0.05464875607499958,0.042999130270990664,0.03654701299999633,0.031169812624992466,0.024964826250000446,1,0,0,0,0,0,1,0,0,0
0.04865742462499523,0.0417755032525687,0.036982692999996826,0.040566539249997334,0.022993443750001966,0,0,0,1,0,1,0,0,0,0
0.04595041561249326,0.04308099264194143,0.03963217199999983,0.030126161374991925,0.02562195374999994,1,0,0,0,0,0,0,1,0,0
0.04577767616249313,0.03947473977426825,0.036726730999996536,0.031649119124992714,0.019499448750004658,0,0,0,0,1,0,0,0,0,1
0.053125921449998476,0.05859175766419167,0.038739027999998815,0.040763673374997436,0.02104009218750347,0,0,1,0,0,0,0,0,1,0
0.04728460057499423,0.04545930994535313,0.03052373699998951,0.03283578924999333,0.02257071843750229,0,0,0,0,1,0,0,0,1,0
0.05183946712499754,0.058587449118352154,0.03061087299998961,0.04084484624999748,0.0239871487500012,0,1,0,0,0,0,0,0,1,0
0.04483442784999245,0.05159898776666052,0.03177087099999092,0.03708383637499553,0.02393505937500124,0,0,1,0,0,0,0,1,0,0
0.05031208672499643,0.05911740025661237,0.03831151699999833,0.03339626862499362,0.02068949062500374,1,0,0,0,0,0,0,1,0,0
0.048036926337494776,0.05630822836924927,0.03715696499999702,0.034177074374994024,0.024443932500000848,1,0,0,0,0,0,0,1,0,0
0.05436691802499938,0.05177563814608059,0.037148795999997014,0.029561816624991633,0.017748444375006008,0,0,0,1,0,0,0,0,1,0
0.051914472412497595,0.04031490621297347,0.038782595999998865,0.03946490737499676,0.01757815218750614,0,1,0,0,0,0,0,0,1,0
0.04760507771249446,0.0464373498509228,0.037061659999996915,0.037056778749995516,0.023460244687501606,0,0,1,0,0,0,1,0,0,0
0.051323521662497165,0.04690267280159031,0.03522091199999483,0.028580011374991124,0.025359503437500142,0,0,0,0,1,0,0,0,0,1
0.05299636686249838,0.05157744503746295,0.03137058999999047,0.033446518499993645,0.01877220093750522,0,0,0,1,0,0,0,0,1,0
0.051059866712496974,0.05038397783991758,0.03436588999999386,0.04612108312500021,0.018828297187505175,0,1,0,0,0,0,0,0,0,1
0.048021016124994764,0.050745895690436756,0.03467903499999422,0.04500012437499963,0.02293534406250201,0,0,0,1,0,0,0,1,0,0
0.05379642326249896,0.05677785986575629,0.04246681500000304,0.027652321374990643,0.023784801562501356,0,0,0,0,1,0,0,0,0,1
0.04959385427499591,0.056683071857286986,0.03995076300000019,0.030856717249992303,0.02104209562500347,0,0,0,1,0,0,0,0,0,1
0.05340321372499868,0.05274075241413172,0.036222975999995966,0.029148221499991418,0.02689213312499896,0,0,1,0,0,0,1,0,0,0
0.05267816261249815,0.0562866856400517,0.030785144999989807,0.0298865081249918,0.025716115312499867,0,0,0,0,1,1,0,0,0,0
0.05496241454999981,0.05758786648358492,0.04289432600000352,0.04467156749999946,0.0204811331250039,0,1,0,0,0,1,0,0,0,0
0.05313046722499848,0.03791073763452468,0.04121423500000162,0.04428502999999926,0.02167918875000298,1,0,0,0,0,0,0,1,0,0
0.04948702856249583,0.04440802476051173,0.04006785200000032,0.04409562662499916,0.026158874999999526,0,0,1,0,0,0,1,0,0,0
0.048380132349995025,0.046127134550477795,0.041750666000002226,0.028421530999991042,0.026675761874999128,1,0,0,0,0,0,1,0,0,0
0.05250315027499802,0.05327932064407096,0.03533527799999496,0.04607469862500019,0.017648272500006085,0,0,0,1,0,0,0,1,0,0
0.047582348837494445,0.058871813143760075,0.039515082999999694,0.03331509574999358,0.01832944125000556,0,0,1,0,0,0,0,1,0,0
0.044543498249992236,0.04393408471816519,0.04001339200000026,0.028607068999991138,0.02446797375000083,1,0,0,0,0,0,0,0,1,0
0.04533219021249281,0.04871226205418617,0.03983912000000006,0.03665864512499531,0.018345468750005547,0,0,1,0,0,0,0,0,1,0
0.047500524887494386,0.04898800898791506,0.03530804799999493,0.03372096012499379,0.0263231568749994,0,0,0,1,0,0,1,0,0,0
0.05292363446249833,0.04948349175945917,0.03395199399999339,0.03515887962499453,0.02734891687499861,0,0,0,1,0,0,0,1,0,0
0.04812329606249484,0.03810462219730281,0.04135855400000178,0.03561499387499477,0.02119636031250335,0,0,1,0,0,1,0,0,0,0
0.05501696384999985,0.052783837872526856,0.04230343500000285,0.028730760999991202,0.026966260312498904,0,0,0,1,0,0,0,0,1,0
0.047375516074994295,0.04983679251829931,0.04281263600000343,0.029600470374991653,0.02145680718750315,0,1,0,0,0,0,1,0,0,0
0.0476618998999945,0.05210308762988365,0.03196148099999114,0.028351954249991006,0.02289527531250204,0,0,0,1,0,0,1,0,0,0
0.04957112539999589,0.04069836679269021,0.04242597000000299,0.04317953274999869,0.027106500937498796,0,0,0,0,1,0,0,0,1,0
0.04743688403749434,0.04883290133769256,0.030030873999988952,0.03369003712499377,0.022358354062502455,0,0,0,1,0,0,0,0,1,0
0.052066755874997706,0.04959982249712604,0.036168515999995904,0.043944876999999084,0.025123097812500324,1,0,0,0,0,0,0,0,0,1
0.053235020049998555,0.04628655074653981,0.032721197999992,0.04351582037499886,0.018040946250005782,1,0,0,0,0,0,0,0,0,1
0.051568993512497344,0.05287862588099616,0.04251582900000309,0.031610465374992694,0.018702080625005273,0,0,0,1,0,0,0,0,0,1
0.047693720324994526,0.043240408838003445,0.03840137599999843,0.030528160374992133,0.024045248437501155,0,0,1,0,0,0,0,0,0,1
0.04860514821249519,0.03805291964722864,0.04072137200000106,0.044022184499999124,0.023436203437501624,1,0,0,0,0,0,1,0,0,0
0.048350584812495004,0.03836313494767365,0.04233611100000289,0.03874981299999639,0.025281369375000202,0,0,1,0,0,0,0,1,0,0
0.05198720481249765,0.04888029534192721,0.03500851799999459,0.03464865012499427,0.018385537500005517,0,1,0,0,0,0,0,0,0,1
0.054760127562499664,0.04312407810033657,0.038695459999998766,0.029275778874991484,0.017496011250006202,0,0,1,0,0,1,0,0,0,0
0.05066893006249669,0.045885855983465014,0.03757086099999749,0.035011995374994456,0.026110792499999563,0,1,0,0,0,0,0,0,0,1
0.05474421734999965,0.051823032150315244,0.04330549900000399,0.036994932749995484,0.018676035937505293,0,0,0,1,0,0,0,1,0,0
0.052246313987497836,0.044352013664598046,0.032947206999992255,0.028634126624991152,0.022865223750002064,0,0,0,0,1,0,0,1,0,0
0.04569357932499307,0.05086222642810363,0.034474809999993986,0.033272576624993555,0.01908073031250498,0,0,1,0,0,0,0,1,0,0
0.04905745282499552,0.04685097025151614,0.03025688299998921,0.03364365262499375,0.024824585625000554,0,1,0,0,0,0,0,1,0,0
0.055739742075000376,0.05055631967349814,0.03542513699999506,0.03367457562499376,0.02371267781250141,0,1,0,0,0,0,0,0,0,1
0.047525526649994404,0.05329655482742902,0.034518377999994035,0.04094534599999753,0.026018634374999634,0,1,0,0,0,0,1,0,0,0
0.05362368381249884,0.04017703274610902,0.030466553999989446,0.030180276624991953,0.025429623750000088,1,0,0,0,0,0,0,1,0,0
0.05521015928749999,0.047389538481455384,0.03031134299998927,0.04461745224999943,0.026305125937499414,0,1,0,0,0,0,0,0,0,1
0.04509580991249264,0.05169808432096934,0.038597431999998655,0.04419226099999921,0.0176282381250061,0,0,0,0,1,1,0,0,0,0
0.054953322999999804,0.059199262627563136,0.03770156499999764,0.030605467874992173,0.023255894062501763,0,0,1,0,0,0,1,0,0,0
0.045188998299992705,0.043154237921213166,0.04056071500000088,0.02948064374999159,0.023872952812501288,1,0,0,0,0,0,0,0,1,0
0.05210312207499773,0.04653644640523162,0.029919230999988826,0.03674368337499535,0.01870608750000527,0,0,0,0,1,0,0,0,0,1
0.05053710258749659,0.05654950693626205,0.03786766799999783,0.03546810962499469,0.0273589340624986,0,0,0,1,0,1,0,0,0,0
0.046359535362493556,0.038393294768550246,0.03507114699999466,0.041320287374997725,0.024866657812500522,0,1,0,0,0,0,0,0,1,0
0.048571054899995164,0.053382725744219296,0.03868184499999875,0.04411108812499917,0.025615943437499945,0,0,0,0,1,1,0,0,0,0
0.050139347274996304,0.04412796928094332,0.0338703039999933,0.039870771749996974,0.025487723437500043,0,1,0,0,0,0,0,1,0,0
0.046193614574993436,0.04652352076771308,0.0405824990000009,0.030064315374991893,0.026836036874999004,0,0,0,1,0,0,0,0,1,0
0.04627089274999349,0.05579551141434711,0.040664189000000996,0.043368936124998786,0.024445935937500846,0,1,0,0,0,0,0,1,0,0
0.04467077994999233,0.05783345359643721,0.038790764999998874,0.04452854862499939,0.021238432500003318,0,0,0,0,1,1,0,0,0,0
0.04858241933749517,0.049285298650841525,0.038899684999999,0.038100429999996056,0.020685483750003744,1,0,0,0,0,0,1,0,0,0
0.05465784762499959,0.046105591821280226,0.03607048799999579,0.03893148562499649,0.026184919687499506,0,1,0,0,0,0,1,0,0,0
0.053812333474998975,0.040668206971813614,0.03567020699999534,0.02938014399999154,0.026353208437499376,0,0,0,0,1,0,0,0,0,1
0.051816738249997524,0.045855696162588416,0.03028411299998924,0.027833993999990737,0.024149427187501075,0,0,0,1,0,0,1,0,0,0
0.046454996637493626,0.05670892313232407,0.038809825999998895,0.03932575387499669,0.022214106562502566,0,0,0,1,0,1,0,0,0,0
0.04580495081249315,0.05162053049585809,0.031245331999990328,0.039909425499996994,0.02416946156250106,1,0,0,0,0,0,0,1,0,0
0.050209806787496356,0.054360765649788964,0.037581752999997504,0.02913275999999141,0.019493438437504663,1,0,0,0,0,1,0,0,0,0
0.04615724837499341,0.04100858209313522,0.03278382699999207,0.04467543287499946,0.025810276874999795,0,0,0,0,1,0,0,1,0,0
0.05462148142499956,0.04629516783821884,0.04090381300000127,0.03950356112499678,0.019102768125004964,0,0,0,1,0,0,1,0,0,0
0.049687042662495975,0.04097842227225862,0.03147406399999059,0.041339614249997735,0.02278107937500213,0,0,0,0,1,0,0,0,1,0
0.04896426443749545,0.041094753009925496,0.03620936099999595,0.037033586499995504,0.021304545937503267,0,0,0,0,1,0,0,1,0,0
0.05135761497499719,0.03903095955279831,0.030014535999988934,0.027459052624990543,0.02062738406250379,0,0,1,0,0,1,0,0,0,0
0.05299409397499838,0.04252949877448364,0.03405546799999351,0.028522030749991094,0.024682341562500664,0,0,0,0,1,1,0,0,0,0
0.05324183871249856,0.04704485481429427,0.043294607000003975,0.04193101662499804,0.019335166875004785,0,0,1,0,0,0,1,0,0,0
0.05144171181249725,0.05338703429005881,0.042455923000003025,0.04092988449999752,0.019657720312504536,0,1,0,0,0,0,0,0,1,0
0.04799146858749474,0.05772143140460985,0.0354578129999951,0.046264102000000286,0.02013253500000417,0,0,0,1,0,0,0,0,1,0
0.0515053526624973,0.04489919898621632,0.032939037999992246,0.03556474399999474,0.025501747500000033,1,0,0,0,0,0,1,0,0,0
0.04515263209999268,0.05473991768366619,0.034485701999994,0.030864447999992307,0.018740145937505243,0,0,0,1,0,0,0,1,0,0
0.05478740221249968,0.05660982657801525,0.035128329999994726,0.03357021049999371,0.02302549875000194,0,0,0,0,1,0,0,1,0,0
0.05039845644999649,0.04737661284393684,0.03614128599999587,0.041204326124997664,0.01803092906250579,0,1,0,0,0,1,0,0,0,0
0.04860287532499519,0.04372727451786852,0.03576823499999545,0.03403405549999395,0.023732712187501396,0,1,0,0,0,0,0,1,0,0
0.049327926437495714,0.04186167416935898,0.04157094800000202,0.04167203649999791,0.018581874375005365,1,0,0,0,0,0,0,1,0,0
0.05101668184999694,0.051900585975426496,0.04300869200000365,0.03805404549999603,0.01896653437500507,0,1,0,0,0,1,0,0,0,0
0.048930171124995425,0.054774386050382304,0.030763360999989782,0.03564978224999479,0.019078726875004982,0,1,0,0,0,0,0,0,1,0
0.048584692224995174,0.04675618224304683,0.03912024799999925,0.03651176087499523,0.02624301937499946,0,0,0,1,0,0,0,1,0,0
0.04907790881249553,0.04407195818502964,0.031411434999990516,0.04275820687499847,0.025702091249999878,0,0,0,1,0,1,0,0,0,0
0.04687093504999393,0.05103456826168419,0.03919376899999933,0.043330282374998766,0.020465105625003914,1,0,0,0,0,0,0,0,1,0
0.04914382254999558,0.05607987543975503,0.03191246699999108,0.028537492249991102,0.0258042665624998,1,0,0,0,0,0,0,1,0,0
0.05326684047499858,0.0583246278221418,0.030060826999988986,0.028904702874991292,0.02512710468750032,0,0,0,0,1,0,1,0,0,0
0.052480421399998006,0.05311559590216943,0.03760625999999753,0.03840965999999622,0.021292525312503276,0,0,0,1,0,0,0,0,1,0
0.05186219599999756,0.05658828384881768,0.04212644000000265,0.04491508612499959,0.02014655906250416,0,1,0,0,0,0,1,0,0,0
0.04550265677499293,0.04304652427522532,0.0375790299999975,0.04208949699999812,0.022242154687502545,0,1,0,0,0,0,0,0,0,1
0.04703912872499405,0.04675187369720732,0.034227016999993705,0.03311023087499347,0.01773442031250602,0,0,0,1,0,1,0,0,0,0
0.05541699205000014,0.03929378084900866,0.038491234999998535,0.04452081787499938,0.026956243124998912,0,0,0,0,1,0,0,1,0,0
0.04900290352499548,0.044993986994685625,0.042967847000003605,0.03017641124999195,0.01966373062500453,1,0,0,0,0,1,0,0,0,0
0.05174173296249747,0.03906111937367491,0.03857564799999863,0.04486097087499956,0.019934194687504323,0,0,0,1,0,0,0,0,1,0
0.05437373668749938,0.05642455910691615,0.04286709600000349,0.04134734499999774,0.01825130718750562,1,0,0,0,0,0,1,0,0,0
0.054310095837499336,0.04201678181958148,0.039991608000000234,0.030818063499992283,0.022133969062502628,0,0,1,0,0,1,0,0,0,0
0.0513735251874972,0.049384395205150346,0.03400100799999345,0.02789970537499077,0.020266765312504067,1,0,0,0,0,0,0,0,1,0
0.04605042266249333,0.04014256437939291,0.030463830999989443,0.03575028199999484,0.02607673406249959,0,1,0,0,0,0,0,1,0,0
0.053344118649998634,0.057760208317165475,0.03092946399998997,0.029990873249991855,0.021931621875002784,0,0,0,0,1,0,0,1,0,0
0.04564812157499304,0.05132754937877114,0.03597245999999568,0.030203468874991965,0.026978280937498895,0,0,1,0,0,0,0,1,0,0
0.046329987824993535,0.05731642809569554,0.03800381799999798,0.03621412699999508,0.022354347187502458,0,1,0,0,0,0,0,0,0,1
0.046136792387493394,0.052128938904920735,0.03927001299999942,0.03465638087499427,0.022005749062502727,0,0,0,1,0,0,1,0,0,0
0.044707146149992355,0.039099896286230534,0.033979223999993424,0.029337624874991516,0.02394908343750123,0,0,1,0,0,0,1,0,0,0
0.055021509624999854,0.058251382542870066,0.034384950999993884,0.03457907337499423,0.026355211874999375,0,0,1,0,0,0,1,0,0,0
0.051096232912497,0.04771267941941893,0.03419434099999367,0.03131283149999254,0.021893556562502813,0,0,0,0,1,0,0,0,0,1
0.04975750217499603,0.0499875916226823,0.03626382099999601,0.03540626362499466,0.017756458125006,0,0,0,0,1,1,0,0,0,0
0.05079166598749678,0.05113366481599301,0.038112737999998106,0.03251109774999316,0.02218205156250259,0,0,0,0,1,0,0,0,0,1
0.05435782647499937,0.045037072453080765,0.03738569699999728,0.042189996749998175,0.01869206343750528,1,0,0,0,0,0,0,0,1,0
0.05214630693749776,0.0455110124954273,0.04248859900000306,0.035858512499994895,0.02429768156250096,0,0,0,0,1,0,0,0,0,1
0.04914609543749558,0.039741869616318114,0.03799564899999797,0.04330322474999875,0.02154896531250308,0,1,0,0,0,1,0,0,0,0
0.04481397186249243,0.05294756261442839,0.031915189999991087,0.03108090899999242,0.024435918750000854,0,0,0,0,1,0,0,0,1,0
0.04691184702499396,0.051844574879512814,0.03179265499999095,0.02750930249999057,0.022282223437502514,1,0,0,0,0,1,0,0,0,0
0.05140989138749723,0.0477342221486165,0.038412267999998445,0.04495760524999961,0.020473119375003908,0,0,0,0,1,0,1,0,0,0
0.0462868029624935,0.054895025333888695,0.03272936699999201,0.03874594762499639,0.025225273125000246,0,0,0,0,1,0,1,0,0,0
0.045595845162493,0.04332227120895421,0.03242439099999166,0.03148677337499263,0.0175000181250062,0,1,0,0,0,1,0,0,0,0
0.05405553243749915,0.05447278784161633,0.03628832799999604,0.03288990449999336,0.02579224593749981,0,0,0,1,0,0,0,0,0,1
0.05459420677499954,0.04615298582551488,0.04108897700000148,0.03283965462499333,0.022388405625002432,0,0,0,1,0,0,0,0,0,1
0.047127771337494115,0.05919064553588411,0.03300711299999232,0.029813065999991763,0.01752606281250618,1,0,0,0,0,0,1,0,0,0
0.055698830100000346,0.05452879893753001,0.03504391699999463,0.030284641749992007,0.023007467812501955,0,0,1,0,0,0,1,0,0,0
0.049096091912495546,0.042947427720916496,0.03403096099999348,0.03317980762499351,0.022426470937502403,0,1,0,0,0,1,0,0,0,0
0.05314183166249849,0.05560162685156898,0.038129075999998124,0.04058200074999734,0.019503455625004655,0,1,0,0,0,0,0,0,1,0
0.05408053419999917,0.04052171641327014,0.040318368000000604,0.043040379249998616,0.021891553125002815,0,0,0,1,0,1,0,0,0,0
0.052369049912497925,0.03912574756126762,0.032372653999991605,0.032368078874993086,0.022414450312502412,0,0,0,0,1,0,0,0,1,0
0.04790964463749468,0.03979357216639228,0.042357895000002914,0.046530812875000424,0.023654578125001456,0,0,1,0,0,0,0,1,0,0
0.047236869937494194,0.04741969830233198,0.034077251999993535,0.04059746224999735,0.02663569312499916,0,0,0,1,0,1,0,0,0,0
0.04988251098749612,0.03885861771921775,0.041519211000001964,0.03719593224999559,0.02085777937500361,0,0,1,0,0,0,0,1,0,0
0.053991891587499105,0.039905594358219644,0.0337804449999932,0.035336686874994624,0.023742729375001388,0,0,1,0,0,0,1,0,0,0
0.04783236646249463,0.038328666580957536,0.03074429999998976,0.03777960387499589,0.018760180312505228,0,0,0,1,0,0,0,0,1,0
0.049068817262495526,0.053783420507294094,0.04255939700000314,0.04418453024999921,0.026124816562499553,0,0,0,1,0,0,1,0,0,0
0.05525107126250002,0.04144805376876564,0.04249676800000307,0.043442378249998824,0.023838894375001314,1,0,0,0,0,0,0,1,0,0
0.05382369791249898,0.043339505392312266,0.03626109799999601,0.028796472374991236,0.022318285312502486,0,0,1,0,0,0,0,1,0,0
0.050621199424996655,0.04469238878591965,0.038676398999998744,0.03260000137499321,0.026717834062499096,0,1,0,0,0,0,0,0,1,0
0.04605724132499334,0.05762664339614054,0.03485058399999441,0.043307090124998754,0.019986284062504283,1,0,0,0,0,0,0,0,0,1
0.054844224399999725,0.055735191772593916,0.03463546699999417,0.0364421841249952,0.026174902499999514,0,1,0,0,0,1,0,0,0,0
0.05538517162500012,0.04343860194662109,0.03079603699998982,0.030532025749992135,0.02270294531250219,0,0,0,1,0,0,0,1,0,0
0.05454420324999951,0.05834617055133937,0.03227190299999149,0.044505356374999375,0.02499888468750042,0,1,0,0,0,0,1,0,0,0
0.05074848112499675,0.0529217113393913,0.031887959999991056,0.04546396937499987,0.022486574062502356,0,0,0,0,1,1,0,0,0,0
0.05053482969999659,0.058578832026673126,0.039613110999999805,0.0385758711249963,0.018623946562505333,0,0,0,1,0,1,0,0,0,0
0.04993706028749616,0.05657104966545962,0.03017791599998912,0.03342332624999363,0.020318854687504027,0,0,0,0,1,0,0,0,1,0
0.054378282462499386,0.05482608860045647,0.032054062999991244,0.03042766062499208,0.02017060031250414,0,0,0,0,1,0,0,0,0,1
0.05099622586249693,0.04260274405375538,0.040538931000000854,0.045568334499999925,0.02198771812500274,0,0,1,0,0,1,0,0,0,0
0.05166218189999741,0.04632532765909544,0.03602419699999574,0.03975481049999691,0.027006329062498873,0,0,1,0,0,0,0,0,0,1
0.04795737527499472,0.04673033096800975,0.029810310999988703,0.04484550937499955,0.02137867312500321,0,0,0,0,1,0,1,0,0,0
0.05313274011249848,0.038380369131031704,0.04020944800000048,0.028251454499990954,0.02458417312500074,0,0,0,0,1,0,0,0,0,1
0.04616861281249342,0.04831156729111137,0.03140326599999051,0.04348876274999885,0.025313424375000178,0,0,1,0,0,0,0,0,0,1
0.048682426387495245,0.05537758246791426,0.04103724000000142,0.04255334199999836,0.025928479687499704,0,1,0,0,0,0,0,1,0,0
0.047470977349994364,0.03999176527500992,0.04297057000000361,0.028742357124991208,0.02212996218750263,0,0,0,0,1,0,0,1,0,0
0.05211221362499774,0.040026233641726035,0.030482891999989464,0.04113861474999763,0.02598657937499966,0,0,0,0,1,0,0,0,1,0
0.051380343849997206,0.057695580129572765,0.03752184699999744,0.03653108774999524,0.02142875906250317,0,0,0,1,0,1,0,0,0,0
0.0488915320374954,0.04707070608933135,0.03156392299999069,0.03011843062499192,0.017780499375005983,1,0,0,0,0,0,0,1,0,0
0.05448965394999947,0.04204694164045808,0.03655518199999634,0.04556060374999992,0.021344614687503236,0,0,0,1,0,0,1,0,0,0
0.0476550812374945,0.038272655485043855,0.04244503100000301,0.039793464249996933,0.022686917812502202,0,0,1,0,0,0,0,0,1,0
0.04611860928749338,0.03932394066988526,0.030534628999989523,0.03597060837499495,0.02227220625000252,0,0,0,0,1,0,1,0,0,0
0.05034390714999645,0.04245194494937239,0.042790852000003404,0.029063183249991374,0.01923699843750486,0,1,0,0,0,0,0,0,0,1
0.05242814498749797,0.044231374381091655,0.041069916000001455,0.037520623749995756,0.01987208812500437,0,0,0,0,1,0,0,0,1,0
0.04979386837499605,0.05208154490068608,0.033873026999993304,0.04181118999999798,0.017968822500005838,0,1,0,0,0,0,0,1,0,0
0.05160081393749737,0.04422275728941263,0.03371236999999312,0.03351222987499368,0.027032373749998853,0,1,0,0,0,0,0,0,1,0
0.044570772899992256,0.04015549001691145,0.039931702000000166,0.03573095512499483,0.019707806250004498,1,0,0,0,0,0,0,1,0,0
0.04787327843749466,0.039155907382144216,0.030077164999989005,0.03816227599999609,0.027104497499998798,0,0,1,0,0,0,1,0,0,0
0.052287225962497866,0.05561024394324801,0.03246795899999171,0.03932961924999669,0.02616488531249952,1,0,0,0,0,0,1,0,0,0
0.04593677828749325,0.045679045783168344,0.036655932999996456,0.0335547489999937,0.017600190000006122,0,0,1,0,0,0,0,0,1,0
0.050125709949996294,0.0492163619174093,0.0317518099999909,0.04420772249999922,0.026888126249998964,0,0,0,0,1,0,1,0,0,0
0.04620952478749345,0.05438661692482605,0.036936401999996774,0.0327816739999933,0.02227621312500252,0,0,0,0,1,0,0,0,1,0
0.05310773834999846,0.05321469245647825,0.04336812800000406,0.03995580999999702,0.02005640437500423,0,1,0,0,0,1,0,0,0,0
0.05252815203749804,0.04565319450813126,0.03570560599999538,0.029028394874991356,0.026403294374999338,0,0,1,0,0,0,0,1,0,0
0.05503287406249986,0.037772864167660236,0.032797441999992086,0.02859160749999113,0.026928194999998933,0,0,0,1,0,0,0,1,0,0
0.05338275773749866,0.055080292804987795,0.032135752999991336,0.04481845174999954,0.018024918750005794,0,0,0,0,1,0,0,0,1,0
0.048227848887494915,0.03794089745540128,0.04195489100000246,0.0381816028749961,0.023540382187501544,1,0,0,0,0,0,1,0,0,0
0.0450412606124926,0.050496000031744946,0.03785949899999782,0.03322619212499353,0.018690060000005282,0,0,0,1,0,0,1,0,0,0
0.046989125199994014,0.05212463035908122,0.031471340999990584,0.03714568237499556,0.022576728750002287,0,1,0,0,0,0,0,1,0,0
0.0498552363374961,0.056062641256396976,0.038880623999998976,0.04314474437499867,0.022099910625002654,0,0,0,0,1,0,0,1,0,0
0.05182128402499753,0.04472685715263576,0.029981859999988897,0.04405310749999914,0.02311765687500187,0,1,0,0,0,0,1,0,0,0
0.05305318904999842,0.05778605959220256,0.04158456300000204,0.04198126649999807,0.02084575875000362,0,0,1,0,0,0,0,0,1,0
0.054362372249999374,0.04447696149394395,0.03782682299999778,0.04338053224999879,0.021436772812503165,0,0,0,0,1,0,0,0,1,0
0.05264861507499813,0.03910420483207005,0.04156277900000201,0.04036167437499723,0.020487143437503897,0,1,0,0,0,0,0,0,0,1
0.04922791938749564,0.049754930147348546,0.03058364299998958,0.037192066874995586,0.02266488000000222,0,1,0,0,0,0,1,0,0,0
0.053069099262498434,0.05428752037051723,0.030934909999989976,0.02957341274999164,0.020675466562503752,0,1,0,0,0,0,1,0,0,0
0.05502605539999986,0.051331857924610653,0.03859198599999865,0.030033392374991877,0.019098761250004967,0,0,1,0,0,0,0,0,1,0
0.05429873139999933,0.041822897256803354,0.03754090799999746,0.03810816074999606,0.02501290875000041,0,0,0,1,0,0,0,1,0,0
0.05373278241249892,0.04444680167306735,0.030420262999989393,0.02772576349999068,0.020745586875003698,1,0,0,0,0,0,0,1,0,0
0.046948213224993984,0.05277952932668734,0.03539518399999503,0.0320124643749929,0.020971975312503523,0,1,0,0,0,1,0,0,0,0
0.05321910983749854,0.04058634460086285,0.03235359299999158,0.04659652425000046,0.022408440000002416,0,1,0,0,0,0,0,0,1,0
0.051473532237497274,0.05580843705186565,0.04185958600000235,0.035240052499994574,0.0221700309375026,1,0,0,0,0,0,0,0,1,0
